"","V3.1","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","solubility"
"32",0.316318441716985,0.260173817078217,0.236543782915291,0.309559939301972,0.413083796998819,0.33033004552352,0.236826958296269,0.345328419683504,0.308859577448348,0.27040971168437,0.274099512818464,0.190223282029049,0.224712290514469,0.193171471927162,0.286108428748793,0.276979380523074,0.158371269600405,0.138088012139606,0.130947067749711,0.443770021918731,0.21
"33",0.378029831024598,0.231404958677685,0.308067891188096,0.284584980237154,0.0576416337285902,0.250123517786561,0.298487120076326,0.233201581027668,0.208574034660991,0.266798418972332,0.373205741626794,0.201863354037267,0.303487625083024,0.10592885375494,0.131512756018685,0.460241804231575,0.252832674571805,0.205533596837945,0.132643571262498,0.474747474747474,0.31
"35",0.171179016163829,0.264367816091954,0.197092630155511,0.344827586206896,0.0838122605363983,0.305495689655172,0.347205707491083,0.351190476190477,0.194960212201591,0.294827586206897,0.412885662431941,0.160098522167488,0.37047591906526,0.308045977011494,0.254963427377221,0.325557809330629,0.154789272030651,0.0373563218390804,0.330628803245438,0.420178799489143,0.42
"36",0.0646179762310981,0.185270425776755,0.315711094564408,0.531645569620252,0.061533052039381,0.160205696202532,0.35050196420777,0.346745027124774,0.143135345666991,0.546835443037974,0.28580946035976,0.323236889692587,0.155943787704431,0.296835443037974,0.175489067894131,0.199180938198065,0.255696202531646,0.0822784810126582,0.121370067014148,0.594936708860756,0.8
"39",0.186403000085039,0.199927562477363,0.223576283102883,0.215139442231075,0.232403718459495,0.383217131474103,0.320923203736777,0.30221969265794,0.240269690468894,0.279681274900399,0.621513944223107,0.184974388161639,0.0848945814537992,0.186852589641433,0.220934444042014,0.325990157018984,0.281673306772908,0.103585657370518,0.152800562456059,0.332890659583886,0.82
"40",0.23384087997434,0.326461642446772,0.25497485239449,0.379182156133828,0.0722841800908715,0.39521375464684,0.243302140751186,0.313329792883697,0.168144123534458,0.381412639405205,0.366268831931128,0.155337227827935,0.302077892818007,0.149442379182155,0.0824602906387291,0.491362344194184,0.21276332094176,0,0.142575989503608,0.446509706732754,0.81
"43",0.268352159389439,0.11138014527845,0.271756160091155,0.34866828087167,0.141242937853107,0.269673123486683,0.365700926776322,0.255102040816327,0.127770534550195,0.183050847457627,0.377723970944309,0.303528190937393,0.257625784590344,0.210895883777239,0.322254017169272,0.411479846175759,0.187489911218725,0.188861985472155,0.371457057399232,0.404627387678234,0.62
"45",0.281716172099605,0.168556970860234,0.263294569267246,0.357005758157389,0.111964171465131,0.359524952015355,0.164272949897412,0.396353166986565,0.144692160047247,0.393857965451056,0.370340438428124,0.31190019193858,0.138645220306361,0.192898272552783,0.202233467108707,0.326182680365813,0.206781829814459,0.0748560460652592,0.220842271649544,0.410961825549157,0.76
"46",0.288457702024529,0.347840699042177,0.195933456561923,0.277264325323474,0.215650030807147,0.290087800369685,0.288482376187138,0.358331132822815,0.20901464524385,0.159704251386322,0.561533223076175,0.111565883284922,0.356207003661211,0.284842883548983,0.235758696017476,0.302489942372513,0.124460874922982,0.264325323475047,0.177231705991084,0.279934278085849,0.02
"48",0.308419827757012,0.262557077625571,0.234891216760677,0.417808219178081,0.0665905631659055,0.36986301369863,0.201149425287357,0.384866275277235,0.189322093431683,0.252739726027397,0.356164383561643,0.249103065883888,0.206290803426543,0.275342465753424,0.139269406392694,0.35925329035724,0.161415525114155,0.118721461187215,0.197018533440775,0.405377980720446,0.58
"49",0.373532016399364,0.218257733915354,0.260346309713865,0.275574112734864,0.0608907446068197,0.412186847599165,0.210208048376647,0.369519832985387,0.0786895776457362,0.405845511482255,0.282826063069992,0.213241872949598,0.280445372303409,0.237787056367431,0.24312013664832,0.262802406975317,0.133542101600557,0.189979123173277,0.280240697531623,0.436093713755508,0.53
"50",0.436547245669808,0.296582849774339,0.132665832290363,0.27659574468085,0.137903861308117,0.233377659574468,0.249938860357056,0.298885511651469,0.106928532460447,0.229787234042553,0.480403135498321,0.131712259371834,0.250688705234158,0.213829787234042,0.393294648613797,0.200876095118899,0.155200945626477,0.414893617021277,0.408010012515646,0.277777777777777,0.2
"52",0.168754384206834,0.209090909090909,0.311764705882353,0.412499999999999,0.182291666666666,0.3796875,0.314655172413794,0.237053571428572,0.329807692307692,0.3375,0.461842105263157,0.0870535714285716,0.0904269972451787,0.376874999999999,0.277272727272727,0.236029411764706,0.168333333333333,0.1625,0.179779411764707,0.424305555555555,0.96
"53",0.240931342131943,0.203090507726269,0.178937800285677,0.437086092715231,0.257542310522443,0.357615894039735,0.211159321001751,0.409334594765059,0.19969434538971,0.345695364238411,0.299058905542,0.266477451907916,0.254009085435936,0.266225165562913,0.232590808749749,0.263991689390988,0.148638704930096,0.114790286975717,0.190494740942736,0.438067206279126,1
"54",0.228803845740288,0.23401902234019,0.31859167024474,0.335766423357664,0.189240335225736,0.344890510948905,0.208238946220321,0.338373305526591,0.165075800112296,0.289051094890511,0.339608144448712,0.169447340980188,0.308198105809252,0.277128953771289,0.283344392833444,0.260340632603407,0.237550689375507,0.221411192214112,0.233290396450552,0.38118410381184,0.25
"55",0.344640937946764,0.191716592862724,0.250126411596157,0.292263610315186,0.0835721107927411,0.27560888252149,0.274083588578204,0.386410151453132,0.23760193960767,0.340401146131805,0.294073292112803,0.159639787146951,0.340374308334713,0.249570200573065,0.270122427715551,0.36069442103489,0.154345749761222,0.0744985673352436,0.3846283499073,0.359121298949379,0.26
"56",0.269166356359425,0.262328077826233,0.1610592576514,0.287822878228782,0.107626076260762,0.298892988929889,0.241506552996565,0.373220875065894,0.139086006244677,0.278966789667897,0.560497183919206,0.137058513442277,0.225051589358868,0.148339483394833,0.225092250922509,0.510961580204038,0.16150061500615,0.0959409594095942,0.212285652268288,0.423944239442394,0.2
"58",0.333865742013659,0.314510002532286,0.138948058331968,0.284122562674094,0.135406994738471,0.338440111420613,0.182307175103256,0.375646637485078,0.209985001071352,0.225626740947075,0.388799296290866,0.155192996418623,0.245501354389679,0.186629526462395,0.324385920486199,0.280517778141898,0.178180129990715,0.181058495821727,0.213665410453876,0.48003714020427,0.46
"59",0.162963792591894,0.254188948306595,0.317877739331026,0.329411764705882,0.209694989106754,0.35735294117647,0.138201487491549,0.322268907563026,0.147812971342383,0.476470588235295,0.402476780185758,0.300420168067227,0.380035650623884,0.17078431372549,0.13048128342246,0.419607843137256,0.151830065359477,0.0764705882352941,0.206805074971166,0.399346405228757,0.18
"62",0.34010288920649,0.257134451309208,0.302684180468304,0.271844660194174,0.283171521035598,0.245752427184466,0.244392366923335,0.340961627369395,0.243963156584516,0.209708737864078,0.43842616249361,0.120203421174295,0.323704832972263,0.281877022653721,0.323036187113857,0.224062440510185,0.174325782092772,0.168284789644013,0.155149438416144,0.354908306364617,0.31
"64",0.299112405714923,0.281920326864146,0.350297422339723,0.323595505617977,0.0218476903870162,0.182022471910112,0.271522665633476,0.303049759229535,0.135522904062229,0.29123595505618,0.350561797752808,0.1669341894061,0.123050732039496,0.165617977528089,0.361389172625128,0.495042961004627,0.249662921348315,0.0876404494382023,0.193919365499009,0.410736579275904,0.31
"65",0.330123234812289,0.250708524089819,0.224291155311045,0.345323741007194,0,0.230665467625899,0.325973703795585,0.272867420349435,0.0723113816638995,0.246043165467626,0.37410071942446,0.334018499486126,0.230592385595655,0.257074340527577,0.239372138652714,0.467908026519961,0.137250199840128,0.0623501199040767,0.20694033008887,0.488409272581934,0.33
"66",0.250690913728748,0.293764087152516,0.193242586290715,0.37190082644628,0.100436179981634,0.271952479338843,0.187232829866059,0.304752066115703,0.24920534011443,0.312396694214876,0.415615484993476,0.115112160566706,0.0685176331307058,0.235330578512396,0.343726521412472,0.390131259115217,0.25736914600551,0.18801652892562,0.43582887700535,0.280532598714416,0.37
"69",0.302450639300277,0.265044814340588,0.0878210439105219,0.147887323943662,0.0684663536776212,0.178257042253521,0.159543467702769,0.31161971830986,0.34507042253521,0.228169014084507,0.67939214232765,0.130784708249497,0.213110619640709,0.377464788732393,0.17573623559539,0.199461474730737,0.213380281690141,0.411971830985915,0.337613918806961,0.47809076682316,0.03
"70",0.290936941603341,0.249822904368358,0.242933537051184,0.28051948051948,0.0757575757575756,0.144642857142857,0.24845499328258,0.361224489795919,0.0783216783216783,0.238441558441559,0.362542720437457,0.205009276437848,0.357661622124431,0.208831168831168,0.388902007083825,0.441405653170359,0.244848484848485,0.135064935064935,0.373567608861728,0.339105339105338,0.41
"72",0.24738993306061,0.185583647122109,0.313609467455622,0.319526627218934,0.0287639710716633,0.269600591715976,0.238318710467252,0.349112426035503,0.267637687756031,0.351479289940829,0.412955465587042,0.137362637362637,0.322737868192413,0.198224852071005,0.36094674556213,0.297946397493909,0.229092702169625,0.0384615384615384,0.397145840584756,0.309007232084155,0.86
"74",0.119815612786852,0.234181818181818,0.299294117647059,0.144,0.0777777777777777,0.405,0.322206896551725,0.404571428571429,0.120615384615384,0.518400000000001,0.262736842105263,0,0.206567493112947,0.1608,0.399272727272727,0.302117647058824,0.215466666666667,0.104,0.53694117647059,0.54311111111111,0.67
"75",0.24710463401715,0.224025974025974,0.178151260504202,0.428571428571428,0.208333333333333,0.325446428571428,0.125862068965517,0.346173469387755,0.188461538461538,0.173571428571428,0.542481203007517,0.215561224489796,0.180598189689098,0.263214285714285,0.376298701298702,0.314705882352942,0.156309523809524,0.371428571428572,0.308193277310925,0.242460317460317,0.27
"76",0.270319522849836,0.212962962962963,0.230936819172113,0.263888888888889,0.180041152263374,0.24609375,0.349616858237548,0.282903439153439,0.139601139601139,0.2125,0.551169590643273,0.161210317460318,0.1044536271809,0.20162037037037,0.410774410774411,0.407952069716776,0.264969135802469,0.240740740740741,0.0887799564270156,0.290123456790123,0.66
"78",0.248068944784046,0.200727272727272,0.274352941176471,0.395999999999999,0.136111111111111,0.243,0.261793103448276,0.328714285714286,0.316615384615384,0.2592,0.394105263157894,0.213571428571429,0.307559228650136,0.308199999999999,0.210727272727273,0.214,0.2222,0.286,0.210941176470589,0.365555555555555,0.08
"81",0.264637557051626,0.144824872097599,0.188948306595365,0.311688311688311,0.0841750841750841,0.328733766233766,0.239737274220033,0.346629560915276,0.358974358974358,0.280519480519481,0.284347231715652,0.22108843537415,0.2702228900576,0.174025974025974,0.264069264069264,0.272472625413802,0.262337662337662,0.225108225108225,0.373567608861728,0.474747474747474,0.81
"82",0.347639160778669,0.101685548494059,0.189522617557661,0.382978723404254,0.0295508274231678,0.32313829787234,0.183628550466408,0.384281372123318,0.0916530278232404,0.279027355623101,0.286994080947048,0.45158488927486,0.363242817788271,0.264741641337386,0.25283227410887,0.306096906847846,0.173961499493415,0.197568389057751,0.174861433935277,0.428571428571428,0.87
"84",0.113802851534441,0.351413292589763,0.314384577360356,0.403361344537814,0.0816993464052286,0.531775210084035,0.105766444508838,0.283313325330132,0.190045248868778,0.43109243697479,0.448474126492703,0.214585834333734,0.261221844109544,0.253361344537815,0.233002291825821,0.290904597132971,0.21218487394958,0.0546218487394958,0.241720217498765,0.219421101774043,0.9
"85",0.216847479028759,0.292632875025651,0.225202496348427,0.311512415349887,0.131677953348382,0.38854401805869,0.261383980695883,0.323444050306353,0.238235804827226,0.451015801354402,0.398479268147795,0.199129313124799,0.169362411307824,0.211738148984198,0.162733429099118,0.412030274863896,0.159593679458239,0.0293453724604966,0.216438719957509,0.37722598444946,0.58
"86",0.350263460243255,0.145877378435518,0.265845873233014,0.348837209302325,0.0376830318690783,0.255087209302325,0.214648489708635,0.441029900332228,0.146094215861657,0.376744186046512,0.588739290085677,0.233942414174973,0.277339996156063,0.0779069767441859,0.214940098661029,0.268353853169175,0.156589147286822,0.10077519379845,0.0743274053807572,0.404823428079241,0.81
"87",0.362013521808972,0.100163309744148,0.261359633673829,0.269461077844311,0.203759148369926,0.227357784431138,0.286392731777824,0.328058169375535,0.270842929525563,0.291017964071857,0.467065868263471,0.166809238665526,0.0548984675277542,0.280838323353293,0.298856831790964,0.301514617823178,0.171357285429142,0.0778443113772456,0.344487495597042,0.43779108449767,0.31
"88",0.381775620428515,0.175100761307658,0.15357867284845,0.325123152709359,0.14367816091954,0.274322660098522,0.22320366910141,0.415200562983815,0.29708222811671,0.319211822660099,0.293233082706766,0.182969739619986,0.212935444910366,0.396059113300491,0.273175100761308,0.217038539553753,0.182430213464696,0.0640394088669951,0.236163430889598,0.424466338259441,0.29
"90",0.341803415915937,0.137724550898203,0.224022543148996,0.341317365269461,0.116433799068529,0.36377245508982,0.226099525087756,0.328058169375535,0.225702441271303,0.161676646706587,0.442483454144344,0.319717707442259,0.417743026344005,0.280838323353293,0.149428415895482,0.244980626981332,0.231836327345309,0.155688622754491,0.229658330398028,0.312707917498336,0.09
"91",0.222080014563021,0.252593044539353,0.278984076852217,0.36241610738255,0.0652498135719611,0.38506711409396,0.191468024377073,0.405401086609141,0.168645672001376,0.326174496644296,0.394913458141998,0.197347395333973,0.348272228076985,0.194854586129753,0.161277201545658,0.337939202526648,0.218419090231171,0.174496644295302,0.407553625477038,0.245339299030574,0.19
"93",0.273907229350821,0.328481186487228,0.188377465789942,0.326283987915407,0.117489090298758,0.351774924471299,0.288988436295448,0.331031506258093,0.182198466186381,0.326283987915408,0.458896485927811,0.154294346137247,0.238787212970129,0.182175226586102,0.150782751991211,0.342278301048517,0.213595166163142,0.117824773413897,0.202772347609739,0.347096341054044,0.23
"94",0.421686014564234,0.158552348125808,0.147755784778366,0.113744075829384,0.138230647709321,0.071978672985782,0.238601078607616,0.379485443466487,0.107181917608458,0.383886255924171,0.642055375405338,0.110020311442113,0.394957763764311,0.444549763033174,0.157690650581646,0.328129356007806,0.111690363349131,0.554502369668247,0.227209367159187,0.321748288572932,0.19
"95",0.241909693858787,0.309764309764309,0.125965537730244,0.323232323232323,0.163673774784885,0.323863636363636,0.372924648786719,0.198653198653199,0.177674177674178,0.163636363636364,0.622009569377991,0.171957671957672,0.202214987338954,0.248148148148147,0.354759718396082,0.339077044959398,0.158698092031425,0.131313131313131,0.161418102594573,0.369248035914702,0.17
"97",0.343869960539315,0.231920592405861,0.205321643388724,0.374350086655112,0.0673984209512805,0.421143847487002,0.235582382119166,0.28484773458777,0.182908945473936,0.243327556325824,0.419775608866186,0.26553602376826,0.349251137497551,0.220623916811091,0.18260595556956,0.174533591599552,0.169208549971115,0.11265164644714,0.38220002038944,0.37107644906605,0.24
"98",0.321403988187841,0.205663189269747,0.26284612205538,0.365339578454332,0.136612021857924,0.260831381733021,0.141484292982315,0.365172298427568,0.141235813366961,0.3288056206089,0.461481572784417,0.184844429575109,0.29530777220792,0.203981264637002,0.233766233766234,0.324287091885935,0.268071818891491,0.0608899297423888,0.291913486706159,0.293520686963309,0.61
"99",0.321425822957492,0.23103967855349,0.189470263243419,0.248618784530386,0.134284837323511,0.335635359116022,0.166888931224995,0.395816890292029,0.145771355716107,0.238674033149171,0.555684792090721,0.166732438831886,0.243170022677807,0.185082872928176,0.245102963335008,0.347741306467339,0.167403314917127,0.0718232044198895,0.23838154046149,0.461632903621853,0.22
"100",0.247638878209336,0.301183580961974,0.138178262994949,0.481994459833794,0.107725453985842,0.266447368421052,0.223134969911167,0.466956865848833,0.16705731941189,0.433795013850416,0.295669922729261,0.205777601899486,0.215967277916408,0.204155124653739,0.26114328884412,0.31383412090598,0.19584487534626,0.07202216066482,0.185921459996742,0.347183748845798,0.58
"101",0.413180377204829,0.165945165945166,0.0989729225023345,0.428571428571428,0,0.341517857142857,0.159824849480022,0.183956916099773,0.179487179487179,0.407142857142858,0.358395989974937,0.294784580498867,0.40502426866063,0.212698412698412,0.176046176046176,0.424603174603175,0.227116402116402,0.0515873015873016,0.190242763772176,0.414462081128747,0.97
"102",0.330063722051603,0.199866310160427,0.252162629757785,0.286764705882352,0.107230392156863,0.31640625,0.185091277890467,0.387342436974791,0.221719457013575,0.357352941176471,0.528250773993806,0.13655462184874,0.149833900502349,0.344852941176469,0.265040106951872,0.393382352941177,0.148529411764706,0.0955882352941177,0.176254325259516,0.249591503267973,0.35
"103",0.308592989097329,0.234933605720122,0.280237937871778,0.353932584269662,0.136548064918851,0.312851123595506,0.311119721038358,0.307784911717496,0.190579083837511,0.288202247191011,0.392075694855115,0.16954253611557,0.332977373324665,0.131741573033707,0.280388151174668,0.477362855254462,0.14185393258427,0.109550561797753,0.18853271645737,0.322721598002497,0.63
"104",0.324249495368847,0.179220779220779,0.320672268907563,0.377142857142857,0.194444444444444,0.318214285714286,0.158226600985222,0.349183673469388,0.236923076923076,0.385714285714286,0.398796992481202,0.318367346938776,0.195025580480126,0.153142857142857,0.221818181818182,0.323697478991597,0.134666666666667,0.148571428571428,0.16436974789916,0.328253968253968,1
"105",0.229370183131703,0.324451410658307,0.232927653820149,0.344827586206896,0.195561941251596,0.320043103448276,0.231470471660722,0.314860426929393,0.238284703801945,0.372413793103449,0.377495462794918,0.160098522167488,0.225372850764699,0.173275862068965,0.223092998955068,0.361730899256255,0.251532567049808,0.112068965517241,0.247971602434078,0.300127713920817,0.12
"107",0.182817249557404,0.167272727272727,0.221699346405229,0.373333333333332,0.0432098765432098,0.3825,0.290881226053641,0.187301587301587,0.234529914529914,0.432,0.638596491228071,0.165079365079366,0.278383838383837,0.0893333333333328,0.271111111111111,0.447581699346406,0.104740740740741,0.0577777777777777,0.127843137254902,0.510617283950616,1
"109",0.217433533497267,0.285936285936286,0.159879336349924,0.307692307692307,0.498575498575498,0.302884615384615,0.301208370173888,0.18009768009768,0.193293885601577,0.415384615384616,0.701754385964911,0.277777777777778,0.0505050505050503,0.114529914529914,0.18958818958819,0.484162895927602,0.0575498575498576,0.333333333333333,0.0819507290095529,0.223171889838556,0.29
"110",0.263374897985358,0.103254769921437,0.282256112321472,0.444444444444444,0.080018289894833,0.25,0.310770540655599,0.294826572604351,0.0620449509338397,0.288888888888889,0.304093567251462,0.420340975896532,0.130428867802604,0.358436213991769,0.182566404788627,0.259017187121763,0.290946502057613,0.106995884773663,0.355119825708062,0.386831275720164,0.77
"111",0.30504264717223,0.086045641601197,0.333575405470831,0.395061728395061,0.080018289894833,0.229166666666667,0.248616432524479,0.277483833039389,0.0930674264007597,0.333333333333334,0.287199480181936,0.420340975896532,0.130428867802604,0.386008230452674,0.228208005985784,0.336722343258292,0.249382716049383,0.106995884773663,0.394577584120069,0.32235939643347,0.73
"113",0.340699502568841,0.19327731092437,0.130993573900148,0.15126050420168,0.0816993464052286,0.14889705882353,0.232686177919444,0.265606242496999,0.0316742081447964,0.363025210084034,0.655462184873946,0.117046818727491,0.261221844109544,0.394117647058822,0.233002291825821,0.449579831932774,0.169747899159664,0.382352941176471,0.241720217498765,0.438842203548085,0.26
"114",0.249749368187962,0.238204833141542,0.302556465624224,0.354430379746835,0.143577121425223,0.37381329113924,0.148697802997236,0.328963230861965,0.174943200259656,0.239240506329114,0.294470353097934,0.235081374321881,0.283781427624925,0.424050632911391,0.198887610280015,0.37180441796972,0.142053445850914,0.274261603375527,0.465251923554233,0.319503047351148,0.28
"115",0.410142743059394,0.103467666354264,0.141419041843541,0.136082474226804,0.0801832760595646,0.156572164948454,0.134944898684679,0.33019145802651,0.0932593180015862,0.523298969072166,0.482474226804122,0.181885125184095,0.422294169435685,0.234845360824742,0.320149953139644,0.428259551243178,0.194364261168385,0.187628865979382,0.158156458459673,0.473768613974799,0.07
"117",0.233704130171999,0.239286598959623,0.237858631190896,0.376021798365122,0.105964274901604,0.248297002724796,0.205769050079865,0.401907356948229,0.102703835673863,0.294277929155314,0.458626129356087,0.164460879719736,0.294405536664639,0.219073569482288,0.241763685905375,0.360153870812631,0.238510445049955,0.283378746594005,0.130629908639206,0.398425673630033,0.19
"118",0.221203001802879,0.136611120277182,0.237642788512864,0.413793103448275,0.0352893728574309,0.192944646098003,0.283246761374304,0.382421571169303,0.205221276001675,0.186206896551725,0.283121597096188,0.269639616282085,0.349092308999913,0.303992740471868,0.392509486883353,0.365538592932636,0.219963702359347,0.141560798548095,0.435037899007154,0.36963097398669,0.25
